customer_id,facility_id,arrival_time,age,service_type,priority_level,customer_type,wait_tolerance,queue_length,queue_position,historical_avg_wait,active_staff_count,avg_service_time,staff_availability,hour_of_day,day_of_week,is_holiday,peak_hours,no_show_indicator,service_counters,operational_hours,feedback_score,actual_wait_time,queue_status
C004337,F002,27-01-2024 13:07,80,consultation,elderly,walk-in,5,19,14,20.8,3,7.2,0.85,13,5,0,0,1,2,8,5.0,0.0,abandoned
C004338,F002,29-01-2024 14:52,73,payment,elderly,online,14,24,14,23.0,4,7.2,0.65,14,0,0,0,0,3,9,4.7,37.2,critical
C004339,F001,06-01-2024 14:59,80,payment,elderly,online,8,14,2,29.9,2,3.0,0.69,14,5,0,0,0,3,8,4.8,1.0,normal
C004340,F001,16-01-2024 16:44,75,application,elderly,online,5,10,7,24.0,1,19.9,0.9,16,1,0,0,0,4,12,2.1,111.4,critical
C004341,F003,01-01-2024 09:10,87,application,elderly,appointment,18,11,11,19.4,8,16.5,0.87,9,0,1,1,1,5,8,4.3,0.0,abandoned
C004342,F001,04-01-2024 13:02,73,consultation,elderly,walk-in,15,25,23,22.0,3,13.1,0.87,13,3,0,0,0,2,10,2.9,118.9,critical
C004343,F001,16-01-2024 18:32,86,inquiry,elderly,online,8,15,10,15.0,2,5.2,0.65,18,1,0,0,0,2,12,5.0,25.4,critical
C004344,F005,12-01-2024 18:39,75,inquiry,elderly,walk-in,16,14,11,13.0,3,8.3,0.68,18,4,0,0,0,2,9,3.4,41.3,critical
C004345,F004,31-01-2024 10:00,66,complaint,normal,online,17,39,30,27.0,3,21.5,0.98,10,2,0,1,1,5,12,1.0,0.0,abandoned
C004346,F001,01-01-2024 18:51,89,complaint,elderly,appointment,7,4,4,13.2,2,12.9,0.64,18,0,1,0,0,3,9,3.9,29.2,critical
C004347,F001,13-01-2024 13:32,68,payment,normal,online,27,20,20,13.0,1,4.4,0.72,13,5,0,0,0,3,12,1.6,118.9,critical
C004348,F003,23-01-2024 10:10,22,payment,normal,walk-in,23,39,25,21.6,8,7.1,0.81,10,1,0,1,0,2,12,3.2,108.5,critical
C004349,F002,20-01-2024 17:16,88,inquiry,elderly,online,16,14,5,15.6,3,4.5,0.72,17,5,0,0,0,4,12,5.0,9.0,busy
C004350,F003,24-01-2024 15:36,56,complaint,normal,appointment,31,11,5,19.0,3,12.6,0.84,15,2,0,0,0,5,12,4.3,25.4,busy
C004351,F005,03-01-2024 17:25,29,payment,normal,online,14,12,3,17.0,2,5.0,0.79,17,2,0,0,1,5,12,5.0,0.0,abandoned
C004352,F001,25-01-2024 11:08,68,consultation,normal,appointment,23,27,26,18.0,7,13.6,0.89,11,3,0,1,0,4,8,3.5,98.1,critical
C004353,F001,20-01-2024 11:54,86,application,elderly,online,17,25,22,25.7,7,14.2,0.8,11,5,0,1,0,5,12,3.7,51.5,critical
C004354,F003,20-01-2024 09:38,19,payment,normal,walk-in,13,30,5,25.7,3,6.6,0.99,9,5,0,1,0,3,12,3.9,10.9,busy
C004355,F003,03-01-2024 16:28,62,inquiry,normal,appointment,20,18,16,15.0,2,5.6,0.68,16,2,0,0,0,2,9,2.9,67.6,critical
C004356,F003,17-01-2024 12:07,30,consultation,normal,online,19,41,23,27.0,4,10.8,0.84,12,2,0,1,0,4,10,3.8,75.3,critical
C004357,F004,24-01-2024 14:27,62,consultation,normal,appointment,28,23,21,15.0,2,9.2,0.64,14,2,0,0,0,4,12,2.8,120.0,critical
C004358,F004,07-01-2024 16:10,61,renewal,normal,walk-in,24,29,4,24.7,2,3.0,0.65,16,6,0,0,0,3,10,4.4,7.9,normal
C004359,F005,24-01-2024 08:49,27,renewal,normal,appointment,5,21,6,11.0,1,11.0,0.77,8,2,0,0,1,2,12,2.7,0.0,abandoned
C004360,F003,07-01-2024 13:14,57,application,normal,online,26,24,7,18.2,3,16.0,0.65,13,6,0,0,1,5,8,4.2,0.0,abandoned
C004361,F005,14-01-2024 13:36,41,renewal,normal,appointment,22,19,16,13.0,4,3.0,0.82,13,6,0,0,0,3,8,4.3,16.9,busy
C004362,F004,23-01-2024 14:47,86,application,elderly,walk-in,8,7,7,12.0,4,9.5,0.64,14,1,0,0,0,2,9,4.0,37.0,critical
C004363,F003,24-01-2024 09:24,29,inquiry,normal,walk-in,20,30,30,45.0,4,6.4,0.96,9,2,0,1,1,2,8,4.0,0.0,abandoned
C004364,F001,14-01-2024 10:06,86,consultation,elderly,online,16,25,1,37.4,4,11.6,0.8,10,6,0,1,0,4,9,4.5,3.0,normal
C004365,F005,27-01-2024 17:15,50,application,elderly,online,10,9,6,22.1,1,7.1,0.8,17,5,0,0,0,3,9,2.7,37.3,critical
C004366,F002,27-01-2024 11:05,77,payment,elderly,walk-in,16,21,19,58.5,4,7.0,0.91,11,5,0,1,0,2,10,4.5,49.7,critical
C004367,F004,08-01-2024 16:30,69,complaint,normal,online,25,21,1,10.0,1,23.4,0.82,16,0,0,0,0,6,12,4.5,23.2,busy
C004368,F005,23-01-2024 15:56,22,inquiry,normal,online,5,24,15,21.0,2,9.0,0.71,15,1,0,0,0,2,9,3.9,93.1,critical
C004369,F001,11-01-2024 12:04,33,payment,urgent,online,5,34,17,32.4,7,3.0,0.93,12,3,0,1,0,6,10,3.9,3.9,congested
C004370,F003,31-01-2024 10:42,44,payment,elderly,online,12,23,9,19.8,4,4.8,0.87,10,2,0,1,0,4,8,2.9,9.3,busy
C004371,F003,17-01-2024 17:09,31,complaint,urgent,walk-in,5,19,4,10.0,4,21.3,0.68,17,2,0,0,0,6,12,4.6,11.3,critical
C004372,F003,27-01-2024 14:44,89,consultation,elderly,appointment,26,24,22,18.2,3,16.5,0.68,14,5,0,0,0,3,8,2.6,120.0,critical
C004373,F001,26-01-2024 14:34,65,payment,elderly,online,10,11,3,18.0,4,6.8,0.76,14,4,0,0,0,2,8,4.8,10.9,congested
C004374,F004,05-01-2024 09:38,90,application,elderly,walk-in,16,36,17,34.2,6,9.7,0.92,9,4,0,1,0,6,8,3.6,22.4,congested
C004375,F003,28-01-2024 13:43,27,complaint,elderly,appointment,14,22,10,16.9,1,13.0,0.75,13,6,0,0,0,2,12,3.0,120.0,critical
C004376,F001,19-01-2024 10:15,21,complaint,normal,walk-in,11,30,23,41.4,3,19.0,0.97,10,4,0,1,0,5,10,3.0,120.0,critical
C004377,F003,31-01-2024 12:10,38,renewal,elderly,online,10,23,14,43.2,3,12.2,0.92,12,2,0,1,1,5,9,2.9,0.0,abandoned
C004378,F005,01-01-2024 16:30,42,renewal,normal,appointment,14,9,9,9.6,2,7.2,0.82,16,0,1,0,0,4,8,4.4,33.7,critical
C004379,F005,08-01-2024 09:57,70,complaint,normal,appointment,32,43,24,32.4,4,21.3,0.83,9,0,0,1,1,3,10,2.5,0.0,abandoned
C004380,F003,14-01-2024 17:31,84,application,elderly,walk-in,11,14,11,32.5,4,19.5,0.74,17,6,0,0,0,3,12,3.1,66.3,critical
C004381,F003,17-01-2024 16:35,52,complaint,elderly,appointment,19,9,8,13.0,4,21.9,0.82,16,2,0,0,0,4,10,4.3,36.2,critical
C004382,F003,26-01-2024 17:54,84,payment,elderly,appointment,10,13,1,16.0,3,4.0,0.75,17,4,0,0,0,4,10,5.0,1.0,normal
C004383,F004,10-01-2024 08:26,84,inquiry,elderly,walk-in,16,24,19,19.0,2,6.1,0.7,8,2,0,0,0,6,9,3.4,56.1,critical
C004384,F002,21-01-2024 16:01,30,consultation,normal,online,30,32,32,19.5,1,8.9,0.8,16,6,0,0,0,2,9,1.0,120.0,critical
C004385,F001,01-01-2024 13:27,61,complaint,normal,walk-in,32,11,3,9.6,4,3.0,0.8,13,0,1,0,0,6,12,4.5,1.0,normal
C004386,F001,04-01-2024 11:52,73,complaint,elderly,appointment,17,23,2,41.4,7,12.1,0.87,11,3,0,1,0,6,10,4.6,5.5,normal
C004387,F004,21-01-2024 15:58,48,inquiry,normal,online,23,20,2,22.1,1,6.6,0.75,15,6,0,0,0,4,8,4.3,15.7,busy
C004388,F001,06-01-2024 10:33,63,renewal,normal,online,5,42,15,39.8,6,9.8,0.88,10,5,0,1,0,3,9,3.5,54.5,critical
C004389,F003,28-01-2024 09:31,35,complaint,normal,online,12,18,4,35.1,7,23.6,0.91,9,6,0,1,0,2,8,5.0,50.5,critical
C004390,F002,03-01-2024 17:01,84,renewal,elderly,appointment,19,7,3,24.0,4,11.0,0.8,17,2,0,0,0,3,9,4.0,8.6,normal
C004391,F003,09-01-2024 15:36,75,complaint,elderly,appointment,20,17,17,20.0,3,18.9,0.66,15,1,0,0,0,4,9,3.0,115.9,critical
C004392,F004,09-01-2024 14:53,79,payment,elderly,appointment,16,11,4,17.0,1,4.8,0.61,14,1,0,0,0,2,12,3.7,21.4,congested
C004393,F001,26-01-2024 10:15,40,renewal,normal,online,29,28,8,19.8,3,7.7,0.98,10,4,0,1,0,6,10,3.5,20.3,busy
C004394,F003,01-01-2024 09:05,62,payment,normal,appointment,9,9,1,27.0,8,7.8,0.94,9,0,1,1,0,2,10,4.3,2.7,normal
C004395,F004,14-01-2024 14:41,75,payment,elderly,online,22,7,4,14.3,3,5.9,0.83,14,6,0,0,0,3,12,4.4,6.1,normal
C004396,F005,03-01-2024 12:15,48,renewal,normal,online,12,27,12,32.4,6,6.4,0.95,12,2,0,1,0,4,12,3.2,20.6,critical
C004397,F005,13-01-2024 14:02,80,consultation,elderly,appointment,17,18,1,15.6,2,8.9,0.71,14,5,0,0,0,2,10,4.1,4.0,normal
C004398,F004,04-01-2024 16:50,56,renewal,normal,appointment,11,6,1,19.0,4,13.1,0.7,16,3,0,0,1,6,10,4.4,0.0,abandoned
C004399,F002,09-01-2024 17:54,66,renewal,normal,walk-in,22,23,15,24.0,3,6.1,0.71,17,1,0,0,0,3,10,3.7,42.7,critical
C004400,F003,03-01-2024 13:08,21,payment,urgent,online,5,14,1,12.0,3,4.2,0.61,13,2,0,0,0,3,8,4.0,2.7,busy
C004401,F002,24-01-2024 09:29,41,payment,normal,online,22,10,10,34.2,4,5.9,0.85,9,2,0,1,0,4,8,4.3,17.9,busy
C004402,F002,18-01-2024 18:23,76,inquiry,elderly,appointment,16,21,16,16.0,3,4.5,0.63,18,3,0,0,0,3,8,3.4,24.4,critical
C004403,F005,15-01-2024 11:20,30,inquiry,normal,appointment,29,27,7,23.8,8,3.6,0.81,11,0,1,1,0,5,10,3.1,6.1,normal
C004404,F003,28-01-2024 18:23,59,payment,elderly,online,18,28,11,22.1,3,5.4,0.7,18,6,0,0,0,2,10,4.0,28.6,critical
C004405,F005,10-01-2024 11:26,54,consultation,elderly,online,11,21,18,45.0,4,17.9,0.98,11,2,0,1,0,4,12,2.3,58.6,critical
C004406,F004,14-01-2024 12:41,56,consultation,normal,online,23,32,10,49.1,8,15.3,0.96,12,6,0,1,0,6,9,4.8,26.8,congested
C004407,F002,16-01-2024 13:44,24,inquiry,elderly,appointment,10,8,6,21.0,1,4.8,0.76,13,1,0,0,1,6,10,4.6,0.0,abandoned
C004408,F004,11-01-2024 12:22,59,consultation,urgent,appointment,5,45,12,39.6,5,13.6,0.85,12,3,0,1,1,5,8,4.8,0.0,abandoned
C004409,F004,12-01-2024 14:35,58,payment,normal,walk-in,15,6,3,13.0,2,4.2,0.68,14,4,0,0,0,4,10,4.5,11.5,busy
C004410,F002,16-01-2024 18:03,53,consultation,normal,online,25,10,10,20.0,1,18.3,0.67,18,1,0,0,1,5,9,1.7,0.0,abandoned
C004411,F003,05-01-2024 09:07,52,consultation,normal,online,18,28,10,19.8,8,15.1,0.93,9,4,0,1,0,5,8,4.7,31.0,critical
C004412,F003,07-01-2024 12:40,45,application,normal,walk-in,8,11,10,53.8,6,7.4,0.97,12,6,0,1,0,6,8,5.0,12.3,critical
C004413,F002,28-01-2024 08:23,59,complaint,elderly,appointment,24,26,15,20.8,1,16.2,0.68,8,6,0,0,1,5,9,1.0,0.0,abandoned
C004414,F001,07-01-2024 09:38,45,complaint,elderly,online,22,16,5,28.1,8,26.3,0.81,9,6,0,1,0,3,12,4.0,35.8,critical
C004415,F004,30-01-2024 16:01,75,consultation,elderly,walk-in,23,20,18,13.0,4,9.0,0.77,16,1,0,0,0,5,12,2.9,36.7,critical
C004416,F001,17-01-2024 12:59,43,payment,normal,online,20,12,7,36.0,3,5.1,0.92,12,2,0,1,0,3,12,3.8,9.9,normal
C004417,F004,10-01-2024 17:47,31,consultation,elderly,appointment,15,13,1,21.0,3,9.0,0.66,17,2,0,0,0,6,10,5.0,3.8,normal
C004418,F001,08-01-2024 16:56,49,renewal,normal,online,19,23,11,16.0,4,6.1,0.65,16,0,0,0,0,2,10,5.0,51.5,critical
C004419,F001,22-01-2024 13:33,70,renewal,normal,walk-in,5,9,1,11.0,2,13.2,0.65,13,0,0,0,0,2,9,4.7,10.5,critical
C004420,F003,18-01-2024 14:03,80,consultation,elderly,walk-in,15,12,9,21.0,3,11.5,0.81,14,3,0,0,0,2,8,3.7,46.3,critical
C004421,F002,30-01-2024 15:54,66,complaint,elderly,appointment,10,7,3,15.0,4,19.9,0.84,15,1,0,0,0,5,12,3.9,12.9,congested
C004422,F003,23-01-2024 08:52,29,renewal,normal,appointment,36,7,1,11.0,1,8.0,0.79,8,1,0,0,0,6,8,5.0,7.6,normal
C004423,F003,11-01-2024 18:37,51,inquiry,normal,appointment,35,21,19,21.0,4,9.0,0.68,18,3,0,0,0,3,8,3.5,82.7,critical
C004424,F002,25-01-2024 17:59,18,consultation,urgent,appointment,5,16,8,24.0,2,17.5,0.9,17,3,0,0,0,3,12,2.7,23.2,critical
C004425,F001,09-01-2024 11:54,87,renewal,elderly,walk-in,25,39,39,21.6,7,11.3,0.81,11,1,0,1,0,3,10,3.8,120.0,critical
C004426,F003,30-01-2024 09:51,75,payment,elderly,walk-in,10,34,25,18.0,6,4.6,0.99,9,1,0,1,0,6,10,4.0,13.1,congested
C004427,F002,16-01-2024 16:30,56,renewal,normal,appointment,17,8,2,14.0,3,7.6,0.75,16,1,0,0,0,5,10,4.1,10.0,busy
C004428,F001,21-01-2024 10:04,50,complaint,urgent,online,6,14,11,44.5,6,17.2,0.91,10,6,0,1,0,3,12,3.8,21.0,critical
C004429,F002,14-01-2024 09:40,85,inquiry,elderly,online,17,32,5,32.8,6,4.8,0.97,9,6,0,1,0,5,10,5.0,4.2,congested
C004430,F004,12-01-2024 18:58,18,renewal,elderly,online,12,23,15,17.0,2,13.9,0.66,18,4,0,0,1,2,9,2.7,0.0,abandoned
C004431,F004,17-01-2024 10:45,39,renewal,normal,online,25,41,35,37.8,8,8.5,0.83,10,2,0,1,1,3,10,3.9,0.0,abandoned
C004432,F001,10-01-2024 14:56,55,payment,normal,online,7,17,9,25.0,3,6.3,0.77,14,2,0,0,0,3,8,3.4,20.5,critical
C004433,F005,03-01-2024 13:08,27,payment,elderly,online,14,25,17,12.0,3,3.0,0.86,13,2,0,0,0,2,9,3.4,22.2,critical
C004434,F001,26-01-2024 16:33,67,inquiry,normal,walk-in,25,6,5,15.0,2,7.1,0.64,16,4,0,0,0,3,10,4.3,33.4,congested
C004435,F001,06-01-2024 13:46,54,renewal,normal,online,15,20,15,13.0,2,11.7,0.62,13,5,0,0,0,2,8,2.8,120.0,critical
C004436,F003,21-01-2024 11:53,53,payment,normal,walk-in,6,46,4,58.5,4,7.4,0.81,11,6,0,1,0,3,9,4.3,11.3,critical
C004437,F004,15-01-2024 12:45,53,renewal,normal,walk-in,17,17,4,25.9,4,4.9,0.95,12,0,1,1,0,4,10,4.8,9.7,busy
C004438,F003,15-01-2024 14:23,85,inquiry,elderly,appointment,16,4,3,7.2,4,6.0,0.72,14,0,1,0,0,2,12,4.7,8.8,busy
C004439,F002,18-01-2024 14:16,27,payment,elderly,appointment,12,11,7,11.0,1,3.7,0.74,14,3,0,0,1,3,9,4.1,0.0,abandoned
C004440,F005,26-01-2024 12:21,30,payment,normal,walk-in,15,41,26,36.0,3,3.0,0.88,12,4,0,1,0,2,10,5.0,44.9,critical
C004441,F005,01-01-2024 08:33,46,renewal,normal,appointment,12,12,12,6.0,3,8.2,0.83,8,0,1,0,1,5,8,3.9,0.0,abandoned
C004442,F001,19-01-2024 08:55,77,complaint,elderly,walk-in,11,23,18,23.0,3,10.9,0.82,8,4,0,0,0,2,12,3.4,83.2,critical
C004443,F001,28-01-2024 18:59,76,application,elderly,online,12,27,24,15.6,3,18.4,0.73,18,6,0,0,1,5,12,2.4,0.0,abandoned
C004444,F003,29-01-2024 13:27,24,inquiry,normal,online,28,23,17,23.0,4,4.8,0.75,13,0,0,0,0,2,12,3.8,53.8,critical
C004445,F003,01-01-2024 11:35,36,renewal,urgent,walk-in,5,27,17,22.7,6,4.3,0.92,11,0,1,1,0,4,8,4.0,1.5,normal
C004446,F005,31-01-2024 08:25,89,application,elderly,appointment,20,15,2,13.0,1,13.1,0.62,8,2,0,0,0,5,9,5.0,31.2,critical
C004447,F004,02-01-2024 16:49,32,renewal,normal,walk-in,22,13,10,22.0,4,10.9,0.74,16,1,0,0,0,6,10,4.4,36.2,critical
C004448,F005,05-01-2024 11:06,54,payment,normal,online,28,18,13,28.8,7,5.5,0.93,11,4,0,1,0,4,12,4.3,18.8,busy
C004449,F001,08-01-2024 18:40,63,application,normal,appointment,27,19,1,11.0,1,12.4,0.73,18,0,0,0,0,3,9,3.8,17.5,busy
C004450,F004,29-01-2024 18:03,46,payment,urgent,appointment,6,21,15,16.0,1,4.0,0.66,18,0,0,0,1,5,8,4.0,0.0,abandoned
C004451,F003,19-01-2024 14:55,41,complaint,elderly,online,17,18,5,15.0,2,26.1,0.7,14,4,0,0,0,3,12,3.5,64.4,critical
C004452,F004,04-01-2024 08:46,88,application,elderly,walk-in,6,16,7,15.0,4,18.4,0.64,8,3,0,0,0,5,12,3.6,35.7,critical
C004453,F004,09-01-2024 17:41,64,consultation,normal,walk-in,16,23,16,16.0,1,16.4,0.67,17,1,0,0,1,4,10,1.0,0.0,abandoned
C004454,F001,27-01-2024 08:32,84,complaint,elderly,appointment,19,14,1,28.6,2,30.0,0.77,8,5,0,0,0,4,12,3.6,16.0,busy
C004455,F001,19-01-2024 12:08,28,inquiry,urgent,walk-in,5,41,5,41.4,4,7.2,0.89,12,4,0,1,0,4,12,5.0,3.8,congested
C004456,F004,06-01-2024 16:59,89,application,elderly,appointment,15,13,4,31.2,4,15.3,0.6,16,5,0,0,0,2,8,4.9,35.4,critical
C004457,F002,06-01-2024 12:43,52,payment,normal,online,6,32,16,28.1,3,7.3,0.98,12,5,0,1,0,3,8,2.7,39.5,critical
C004458,F002,07-01-2024 14:30,51,complaint,normal,appointment,16,7,1,19.5,3,20.1,0.85,14,6,0,0,0,5,8,5.0,8.3,busy
C004459,F001,17-01-2024 11:06,83,complaint,elderly,appointment,10,14,9,19.8,4,12.6,0.96,11,2,0,1,0,4,9,4.6,19.0,critical
C004460,F005,30-01-2024 13:47,62,renewal,urgent,online,5,5,5,14.0,4,8.8,0.79,13,1,0,0,0,5,10,4.2,4.6,busy
C004461,F002,04-01-2024 17:31,82,renewal,elderly,walk-in,8,22,22,19.0,4,9.9,0.8,17,3,0,0,0,3,9,3.9,64.9,critical
C004462,F004,13-01-2024 12:10,19,renewal,normal,online,17,32,27,42.1,6,6.5,0.82,12,5,0,1,0,4,9,3.1,53.7,critical
C004463,F004,27-01-2024 16:34,24,renewal,normal,walk-in,25,23,14,15.6,2,9.7,0.68,16,5,0,0,1,2,8,3.9,0.0,abandoned
C004464,F001,21-01-2024 12:45,88,consultation,elderly,walk-in,15,18,4,53.8,3,8.4,0.89,12,6,0,1,0,6,12,4.0,8.0,busy
C004465,F004,30-01-2024 10:26,41,complaint,normal,walk-in,29,12,7,32.4,6,18.8,0.84,10,1,0,1,1,3,8,4.7,0.0,abandoned
C004466,F001,03-01-2024 08:58,34,application,urgent,appointment,5,13,5,16.0,2,22.6,0.78,8,2,0,0,0,4,12,4.0,21.2,critical
C004467,F004,23-01-2024 14:18,68,payment,normal,walk-in,21,8,8,15.0,3,3.0,0.84,14,1,0,0,0,3,8,4.1,10.8,busy
C004468,F003,18-01-2024 17:31,73,consultation,elderly,appointment,19,6,3,18.0,4,8.6,0.64,17,3,0,0,0,4,12,3.8,4.9,normal
C004469,F001,20-01-2024 09:42,79,inquiry,elderly,walk-in,14,25,10,32.8,8,6.9,0.81,9,5,0,1,0,4,8,3.9,13.3,busy
C004470,F001,18-01-2024 09:55,73,payment,elderly,appointment,16,30,27,34.2,7,5.1,0.83,9,3,0,1,0,3,9,4.3,35.5,critical
C004471,F005,10-01-2024 10:29,46,consultation,normal,appointment,26,23,5,34.2,6,11.0,0.81,10,2,0,1,0,3,9,3.9,22.7,busy
C004472,F005,11-01-2024 15:51,71,consultation,elderly,online,10,14,1,10.0,3,13.3,0.86,15,3,0,0,0,4,9,4.1,5.3,busy
C004473,F001,09-01-2024 11:40,64,renewal,normal,online,9,32,20,41.4,6,9.5,0.84,11,1,0,1,0,2,9,4.7,115.8,critical
C004474,F004,02-01-2024 14:13,63,payment,normal,appointment,25,20,12,25.0,3,3.9,0.78,14,1,0,0,0,4,12,4.9,23.1,busy
C004475,F005,22-01-2024 14:31,68,inquiry,normal,appointment,20,19,9,12.0,2,5.0,0.69,14,0,0,0,0,4,8,3.8,31.2,critical
C004476,F003,10-01-2024 10:10,72,consultation,elderly,online,6,23,12,28.8,8,4.1,0.83,10,2,0,1,0,3,8,5.0,14.3,critical
C004477,F005,04-01-2024 08:01,83,renewal,elderly,online,6,11,6,11.0,1,8.8,0.7,8,3,0,0,0,3,12,2.8,52.0,critical
C004478,F002,25-01-2024 12:25,25,application,normal,appointment,13,27,20,21.6,7,21.4,0.98,12,3,0,1,0,6,12,3.4,76.1,critical
C004479,F005,02-01-2024 08:20,86,inquiry,elderly,walk-in,7,11,5,12.0,1,5.0,0.76,8,1,0,0,0,4,8,4.3,25.6,critical
C004480,F003,31-01-2024 11:20,65,renewal,normal,online,15,14,4,41.4,5,7.6,0.81,11,2,0,1,0,3,9,4.4,12.8,busy
C004481,F001,02-01-2024 18:43,60,application,normal,online,18,23,11,10.0,2,10.3,0.9,18,1,0,0,1,4,10,3.4,0.0,abandoned
C004482,F004,12-01-2024 17:39,65,complaint,normal,appointment,31,23,6,18.0,1,30.0,0.78,17,4,0,0,0,4,10,2.4,120.0,critical
C004483,F001,07-01-2024 14:51,33,consultation,normal,online,27,28,3,16.9,4,9.8,0.83,14,6,0,0,0,3,9,3.3,4.9,normal
C004484,F004,07-01-2024 16:12,27,inquiry,elderly,online,17,18,9,16.9,4,8.6,0.77,16,6,0,0,0,4,8,3.3,14.7,busy
C004485,F004,28-01-2024 16:07,30,consultation,elderly,walk-in,15,18,14,32.5,2,15.1,0.71,16,6,0,0,1,2,9,3.1,0.0,abandoned
C004486,F004,07-01-2024 16:53,62,renewal,urgent,appointment,5,7,7,20.8,3,5.0,0.7,16,6,0,0,0,3,8,4.2,1.3,normal
C004487,F004,04-01-2024 10:07,27,payment,normal,online,23,18,10,28.8,5,7.2,0.94,10,3,0,1,0,3,8,3.8,22.6,busy
C004488,F003,30-01-2024 14:11,60,consultation,normal,walk-in,30,12,10,18.0,3,9.5,0.6,14,1,0,0,0,5,8,5.0,56.5,critical
C004489,F002,01-01-2024 13:45,53,application,normal,online,21,14,9,11.4,3,18.9,0.88,13,0,1,0,0,5,8,3.1,61.8,critical
C004490,F001,10-01-2024 16:06,42,payment,elderly,appointment,23,16,8,16.0,2,6.5,0.89,16,2,0,0,0,5,10,5.0,18.3,busy
C004491,F002,01-01-2024 18:00,62,inquiry,normal,online,10,10,6,8.4,3,7.1,0.89,18,0,1,0,0,6,12,4.1,14.1,congested
C004492,F001,30-01-2024 14:05,43,payment,normal,walk-in,25,15,13,25.0,1,5.8,0.88,14,1,0,0,1,6,8,4.0,0.0,abandoned
C004493,F002,05-01-2024 17:16,85,complaint,elderly,walk-in,18,15,7,17.0,4,18.5,0.73,17,4,0,0,0,6,12,4.7,36.2,critical
C004494,F001,23-01-2024 16:25,44,payment,urgent,online,10,22,19,24.0,3,4.6,0.69,16,1,0,0,1,3,8,4.5,0.0,abandoned
C004495,F002,28-01-2024 13:38,42,complaint,normal,online,22,31,8,23.4,2,24.5,0.87,13,6,0,0,0,6,8,1.9,112.5,critical
C004496,F004,29-01-2024 14:23,66,complaint,normal,appointment,26,5,3,11.0,2,14.3,0.77,14,0,0,0,0,5,8,3.7,29.8,congested
C004497,F003,18-01-2024 09:13,61,payment,elderly,appointment,9,36,34,27.0,7,6.3,0.97,9,3,0,1,0,3,9,3.6,51.9,critical
C004498,F004,25-01-2024 08:25,84,application,elderly,online,16,14,4,17.0,2,15.1,0.8,8,3,0,0,0,2,12,3.3,22.5,congested
C004499,F005,28-01-2024 14:12,36,application,normal,online,30,15,10,16.9,2,20.7,0.78,14,6,0,0,0,5,10,3.6,120.0,critical
C004500,F005,09-01-2024 13:26,19,complaint,elderly,appointment,22,11,11,13.0,4,4.7,0.75,13,1,0,0,0,3,12,4.8,16.9,busy
C004501,F002,20-01-2024 12:59,32,application,normal,online,11,58,12,53.8,5,15.3,0.86,12,5,0,1,0,5,12,3.6,42.5,critical
C004502,F003,24-01-2024 13:38,33,consultation,normal,appointment,18,24,24,18.0,1,10.6,0.85,13,2,0,0,1,5,12,1.0,0.0,abandoned
C004503,F002,04-01-2024 09:34,54,application,normal,online,11,25,2,23.4,5,14.7,0.89,9,3,0,1,0,3,8,3.9,14.5,congested
C004504,F001,26-01-2024 14:07,36,inquiry,elderly,appointment,13,16,5,18.0,3,5.8,0.87,14,4,0,0,0,6,8,4.0,7.1,busy
C004505,F004,11-01-2024 17:59,40,consultation,normal,online,34,22,20,21.0,1,17.7,0.65,17,3,0,0,0,4,10,1.0,120.0,critical
C004506,F004,30-01-2024 13:27,47,complaint,normal,appointment,11,17,11,13.0,2,25.5,0.84,13,1,0,0,0,2,9,2.1,120.0,critical
C004507,F001,15-01-2024 09:41,38,complaint,normal,walk-in,29,17,1,23.8,7,13.4,0.84,9,0,1,1,0,3,10,4.1,7.5,normal
C004508,F004,25-01-2024 11:49,74,application,elderly,online,18,43,43,36.0,3,15.8,0.92,11,3,0,1,0,3,10,1.0,120.0,critical
C004509,F005,09-01-2024 08:23,82,renewal,elderly,walk-in,13,23,15,15.0,2,7.8,0.85,8,1,0,0,0,6,10,2.6,48.7,critical
C004510,F003,12-01-2024 10:54,37,payment,normal,online,26,43,29,45.0,3,3.5,0.84,10,4,0,1,0,4,10,3.9,38.2,congested
C004511,F001,27-01-2024 12:08,22,payment,normal,online,33,35,19,56.2,4,3.8,0.97,12,5,0,1,0,3,12,3.5,24.1,congested
C004512,F001,08-01-2024 18:23,48,complaint,elderly,online,17,19,1,23.0,2,13.7,0.64,18,0,0,0,1,5,8,4.1,0.0,abandoned
C004513,F003,28-01-2024 13:22,73,inquiry,elderly,walk-in,20,14,3,27.3,1,9.3,0.72,13,6,0,0,0,5,12,3.0,25.0,congested
C004514,F004,18-01-2024 14:13,54,inquiry,normal,online,13,20,2,17.0,1,6.0,0.66,14,3,0,0,0,2,9,4.6,20.5,critical
C004515,F005,17-01-2024 15:52,76,consultation,elderly,walk-in,19,15,15,18.0,1,9.0,0.7,15,2,0,0,0,6,12,2.5,120.0,critical
C004516,F004,11-01-2024 10:11,83,application,elderly,appointment,12,45,31,39.6,8,14.1,0.82,10,3,0,1,0,2,8,3.7,120.0,critical
C004517,F001,10-01-2024 09:00,89,renewal,elderly,appointment,14,39,12,43.2,3,10.2,0.97,9,2,0,1,0,6,10,4.1,32.0,critical
C004518,F001,23-01-2024 17:28,61,renewal,normal,appointment,7,5,1,25.0,1,6.9,0.73,17,1,0,0,0,5,8,3.6,7.6,congested
